"DisPicture_ID","DisPicture_DiseaseId","DisPicture_SymptomTypeId","DisPicture_Img","DisPicture_Demo","px","zan","cai","describe","DisPicture_Come","DisPicture_updata","buwei"
259,26,3,"/uploadfiles/image/20130929/20130929170326_1030w.jpg","银屑病-发病机理图",26,0,1,"<div style=""text-align:center;"">
	银屑病的发病机制<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><a href=""http://www.jaad.org/"">http://www.jaad.org</a></i></b>
	</p>
</div>",,15,
261,26,3,"/uploadfiles/image/20130929/20130929165544_4201w.jpg","银屑病-药物治疗",28,0,1,"<div style=""text-align:center;"">
	环孢素治疗银屑病：A.Precyclosporine治疗; B.Postcyclosporine治疗<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><a href=""http://www.jaad.org/"">http://www.jaad.org</a></i></b>
	</p>
</div>",,25,
262,26,3,"/uploadfiles/image/20130929/20130929171011_2513w.jpg","银屑病-皮肤镜检查",29,0,1,"<div style=""text-align:center;"">
	银屑病（10倍放大）：同质血管模式，红点（箭头），轻粉红色的背景颜色，并没有分叉型血管
</div>
<div style=""text-align:center;"">
	<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><a href=""http://www.jaad.org/"">http://www.jaad.org</a></i></b> 
	</p>
</div>",,27,
266,26,2,"/uploadfiles/image/20130926/20130926130514_0510w.jpg","银屑病-头皮",33,0,1,"<div style=""text-align:center;"">
	<p class=""MsoNormal"" align=""left"" style=""text-align:center;"">
		表现在额头上的红皮型银屑病已蔓延到头皮，并整个头皮布满有大量的压实角质物，这也是参与银屑病脱屑<br />
	</p>
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>《</i></b><b><i>Fitzpatrick's</i></b><b><i>&nbsp;Color Atlas &amp; Synopsis of Clinical
Dermatology</i></b><b><i>》</i></b><b><i></i></b> 
	</p>
<span lang=""EN-US""><o:p></o:p></span> 
	<p>
		<br />
	</p>
</div>",,10,"头皮"
268,26,2,"/uploadfiles/image/20130926/20130926125442_6711w.jpg","银屑病关节炎-四肢",35,0,1,"<div style=""text-align:center;"">
	银屑病关节炎表现在银屑病患者的手和手指的指甲的鳞屑皮损<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>《</i></b><b><i>Fitzpatrick's</i></b><b><i>&nbsp;Color Atlas &amp; Synopsis of Clinical
Dermatology</i></b><b><i>》</i></b><b><i></i></b> 
	</p>
</div>",,12,"四肢"
272,26,2,"/uploadfiles/image/20130906/20130906170332_6667w.jpg","银屑病-躯干",39,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;font-family:SimSun;"">寻常型银屑病</span>
</div>",,13,"躯干"
273,26,2,"/uploadfiles/image/20130906/20130906170427_7036w.jpg","银屑病-四肢",40,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;"">寻常型银屑病</span>
</div>",,13,"四肢"
275,26,2,"/uploadfiles/image/20130906/20130906170521_2117w.jpg","银屑病-掌跖",42,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;"">红皮病型银屑病</span>
</div>",,12,"掌跖"
276,26,3,"/uploadfiles/image/20130926/20130926122557_5265w.jpg","银屑病-病理组织图",43,0,1,"<div style=""text-align:center;"">
	寻常型：表皮角化不全，角质层内有munro微脓疡，少数有海绵状脓疱(spongiform pustules of
kogoj)。棘层肥厚，粒层变薄或缺如，表皮突规则下伸。真皮乳头延长呈棒状，内有弯曲而扩张的毛细血管。真皮轻至中度淋巴细胞浸润<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><a href=""http://www.derm101.com/"">http://www.Derm101.com</a> </i></b> 
	</p>
<br />
<br />
</div>",,25,
277,26,2,"/uploadfiles/image/20130909/20130909111508_4360w.jpg","银屑病 - 四肢-斑疹",44,0,1,"<span style=""font-size:16px;"">寻常型银屑病-四肢-斑疹：</span><br />
<span style=""font-size:16px;"">&nbsp; &nbsp; &nbsp; </span><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">1、寻常型牛皮癣的小腿部皮损：皮损易浸润肥厚，伴苔癣样变，颇似</span><a target=""_blank"" href=""http://baike.baidu.com/view/1213334.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">慢性湿疹</span></a><span style=""font-family:arial, 宋体, sans-serif;font-size:14px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">。</span><br />
<span style=""font-size:16px;"">&nbsp; &nbsp; &nbsp;  &nbsp;</span><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">2、寻常型牛皮癣手心和脚心部</span><a target=""_blank"" href=""http://baike.baidu.com/view/950153.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">皮损</span></a><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">：皮损出现明显的角化斑片，中央厚、边缘薄，也可能伴有白色鳞屑或点状凹陷，有时因皮损较厚会形成条状皮肤裂隙。</span><span style=""font-size:16px;""></span></span>",,17,"四肢"
279,26,2,"/uploadfiles/image/20130909/20130909111520_3076w.jpg","银屑病-躯干-丘疹",45,0,1,"<span style=""font-size:16px;"">寻常型银屑病-躯干-丘疹：</span><br />
<span style=""font-size:16px;""> &nbsp; &nbsp; &nbsp;</span><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">寻常型牛皮癣的屈侧皮损：皮损分布以屈侧为主的病患约占总患病人数的2。8%～6%。皮损主要累及腹股沟、腋窝等其他屈曲部位，一般鳞屑较少、表面光滑、边界清楚。</span>",,11,"躯干"
280,26,2,"/uploadfiles/image/20130909/20130909111531_4928w.jpg","银屑病(寻常型)-躯干-斑块",46,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;background-color:#FFFFFF;"">初期为红色丘疹或斑丘疹，以后逐渐扩大或融合成片，鲜红或深红。称为三联征。寻常型银屑病皮</span><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;background-color:#FFFFFF;"">损</span><span style=""font-family:arial, 宋体, sans-serif;font-size:16px;line-height:24px;text-indent:30px;background-color:#FFFFFF;"">从发生到最后消退，大致可分为三个时期：进行期、静止期、消退期</span> 
</div>",,35,"躯干"
281,26,2,"/uploadfiles/image/20130909/20130909110108_2341w.jpg","银屑病(点滴型副银屑病)-四肢-斑疹",47,0,1,"<div style=""text-align:center;"">
	<span style=""background-color:#FFFFFF;color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;"">副银屑病是较为少见的皮肤病。无明显自觉症状，病期长，无满意的治疗方法。急性苔藓样糠疹发作时，为泛发性红色或棕色鳞屑性扁平丘疹，常有坏死、水疱和出血。皮疹成批地发生，检查时往往同时发现处于不同发展阶段的皮损</span><span style=""background-color:#FFFFFF;color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;""></span> 
</div>",,32,"四肢"
282,26,2,"/uploadfiles/image/20130909/20130909111543_9417w.jpg","银屑病(寻常型)-四肢-斑块",48,0,1,"<div style=""text-align:center;"">
	<span style=""background-color:#FFFFFF;color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;"">临床上最为常见的类型。初起为红色丘疹或斑丘疹，以后逐渐扩大或相互融合，形成边界清楚的斑片，表面覆盖银白色鳞屑，轻轻刮除鳞屑后显露</span><span style=""background-color:#FFFFFF;color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;""></span><span style=""background-color:#FFFFFF;color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;"">光滑的薄膜，再刮后可出现多个细小出血点</span> 
</div>",,33,"四肢"
283,54,2,"/uploadfiles/image/20130925/20130925145440_4584w.jpg","痤疮-面颈部",1,0,1,"<p class=""MsoNormal"" style=""text-align:center;"">
	<span style=""font-family:宋体;"">面部为圆形或椭圆形黄红色针头至绿豆稍大的高出皮面的丘疹或小结节，质柔软，无融合倾向，中心坏死。玻片压诊可见较明显的棕黄色半透明斑点。愈后留有色素性萎缩性疤痕<br />
</span>
</p>
<div style=""text-align:right;"">
	<b style=""text-align:right;"">图片来源：<i><a href=""http://www.derm101.com/"">http://www.Derm101.com</a></i></b> 
</div>
<p>
	<br />
</p>
<br />
<br />
<p>
	<br />
</p>",,14,"面颈部"
284,54,2,"/uploadfiles/image/20130909/20130909153426_6709w.jpg","痤疮-面颈部",2,0,1,"<div style=""text-align:center;"">
	职业性痤疮：可出现痤疮样损害，可伴有毛囊口粗大、角化。损害多密集分布于面部、手背部、前臂、肘膝等接触处
</div>",,15,"面颈部"
285,54,2,"/uploadfiles/image/20130909/20130909153508_8378w.jpg","痤疮-面颈部",3,0,1,"<div style=""text-align:center;"">
	药源性痤疮：服用皮质激素、溴、碘等药物后在躯干、面部可发生痤疮样皮损。常无明显黑头粉刺。炎症反应较重<br />
<br />
	<div style=""text-align:right;"">
		<b>图片来源：<i><a href=""http://www.derm101.com/"">http://www.Derm101.com</a></i></b> 
	</div>
</div>",,12,"面颈部"
286,54,2,"/uploadfiles/image/20130909/20130909153526_6530w.jpg","痤疮-面颈部",4,0,1,,,18,
287,54,2,"/uploadfiles/image/20130909/20130909153544_0471w.jpg","痤疮-四肢",5,0,1,,,12,"四肢"
288,54,2,"/uploadfiles/image/20130909/20130909153608_9447w.jpg","痤疮-面颈部",6,0,1,,,19,"面颈部"
289,54,3,"/uploadfiles/image/20130926/20130926135854_0059w.jpg","痤疮-发病机理图",7,0,1,"<div style=""text-align:center;"">
	微小粉刺 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;粉刺 &nbsp; &nbsp; &nbsp; 炎性丘疹/脓疱 &nbsp; &nbsp; &nbsp; &nbsp;结节<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>《</i></b><b><i>Fitzpatrick's</i></b><b><i>&nbsp;Color Atlas &amp; Synopsis of Clinical
Dermatology</i></b><b><i>》</i></b><b><i></i></b> 
	</p>
</div>",,33,
290,54,3,"/uploadfiles/image/20130926/20130926141809_0007w.jpg","痤疮-组织病理图",8,0,1,"<div style=""text-align:center;"">
	痤疮组织病（HE染色）<br />
	<div style=""text-align:right;"">
		<strong><br />
<br />
图片来源：</strong><em><strong>http://www.derm101.com</strong></em>
	</div>
</div>",,39,
291,54,2,"/uploadfiles/image/20130909/20130909153708_6616w.jpg","痤疮-面颈部",9,0,1,,,24,"面颈部"
292,54,3,"/uploadfiles/image/20130926/20130926143211_2930w.jpg","痤疮-皮肤镜检查",10,0,1,"<div style=""text-align:center;"">
	皮肤镜检查假性疮（PFB）：检查说明A为正常皮肤，且有PFB班症状；B为脸颊部位-毛囊周围的皮肤干燥；C为重复的PFB；D为PFB病变，滤泡外渗透<br />
<br />
<br />
	<div style=""text-align:right;"">
		<strong>图片来源：</strong><em>《</em><strong><em>Dermatoscopy&nbsp;in Clinical Practice》</em></strong> 
	</div>
</div>",,34,
295,54,0,"/uploadfiles/image/20130909/20130909153834_3994w.jpg","痤疮-面颈部",13,0,1,"<span style=""font-size:16px;"">痤疮-面颈部-脓疱:</span><br />
<span style=""font-size:16px;""> &nbsp;</span><span style=""font-size:14px;""><span style=""font-size:16px;"">&nbsp; &nbsp; &nbsp;&nbsp;</span><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">痤疮俗称青春痘，为慢性炎症性毛囊皮脂腺疾病，是皮肤科最常见的疾病之一。</span><a target=""_blank"" href=""http://baike.baidu.com/view/3801529.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">脓疱</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;"">：可在丘疹的基础上形成绿豆大小的脓包。</span></span></span><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;""></span>",,14,"面颈部"
296,54,2,"/uploadfiles/image/20130909/20130909153851_6062w.jpg","痤疮-面颈部",14,0,1,"<span style=""font-size:16px;"">痤疮-面颈部-丘疹:</span><br />
<span style=""font-size:16px;""> &nbsp; &nbsp; &nbsp;</span><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;"">痤疮是一种多因素的疾病，其发病主要与</span><a target=""_blank"" href=""http://baike.baidu.com/view/62824.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">性激素</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:35px;white-space:normal;background-color:#FFFFFF;"">水平、皮脂腺大量分泌、痤疮丙酸杆菌增殖，毛囊皮脂腺导管的角化异常及炎症等因素相关。</span>",,31,"面颈部"
297,54,2,"/uploadfiles/image/20130909/20130909153910_5914w.jpg","痤疮-面颈部",15,0,1,"<span style=""font-size:16px;"">囊肿型痤疮-面部-囊肿：</span><br />
<span style=""font-size:16px;""> &nbsp; &nbsp; &nbsp;</span><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">痤疮主要有两种皮损：非炎症性皮损和炎症性皮损。非炎症性皮损即粉刺。依据粉刺是否有开口，又分为黑头粉刺（开放性粉刺）和白头粉刺（</span><a target=""_blank"" href=""http://baike.baidu.com/view/3784884.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">闭合性粉刺</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">）两种。炎症性皮损有多种表现：</span><a target=""_blank"" href=""http://baike.baidu.com/view/700318.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">丘疹</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">、</span><a target=""_blank"" href=""http://baike.baidu.com/view/3801529.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">脓疱</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">、结节和囊肿。 皮损好发于</span><a target=""_blank"" href=""http://baike.baidu.com/view/1332013.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">面颊</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">、额部和鼻唇沟，其次是</span><a target=""_blank"" href=""http://baike.baidu.com/view/179476.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">胸部</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">、背部和肩部。</span>",,35,"面颈部"
298,0,2,"/uploadfiles/image/20130909/20130909153925_1619w.jpg","痤疮-面部",16,0,1,"<span style=""font-size:16px;"">囊肿性痤疮-面颈部-囊肿：</span><br />
<span style=""font-size:16px;"">&nbsp; &nbsp; &nbsp; </span><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">囊肿性痤疮多数发生于</span><a target=""_blank"" href=""http://baike.baidu.com/view/842194.htm"" style=""text-decoration:none;color:#136EC2;font-family:arial, 宋体, sans-serif;font-size:14px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;""><span style=""font-size:16px;"">青少年</span></a><span style=""color:#333333;font-family:arial, 宋体, sans-serif;font-size:16px;line-height:25px;text-indent:30px;white-space:normal;background-color:#FFFFFF;"">时期（16~18岁）前后，但也有发病较早的（如10岁前后），和发病较晚的（如40岁以后）。</span>",,3,
301,0,2,"/uploadfiles/image/20131012/20131012152115_5720w.jpg","红斑狼疮-四肢",4,0,1,"<div style=""text-align:center;"">
	亚急性皮肤型红斑狼疮的弓状斑块<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b>图片来源：</b><a href=""http://www.derm101.com/""><b><i>http://www.Derm101.com</i></b></a><b><i> </i></b> 
	</p>
</div>",,1,
302,3,2,"/uploadfiles/image/20130925/20130925162413_0610w.jpg","红斑狼疮-面颈部",5,0,1,"<div style=""text-align:center;"">
	<span style=""background-color:#FFFFFF;font-family:arial, 宋体, sans-serif;line-height:24px;text-indent:30px;"">初为绿豆至黄豆大红色或暗红色浸润性斑疹，境界清楚，渐向外周扩大，并可融合成不规则斑片<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><a href=""http://www.derm101.com/"">http://www.Derm101.com</a> </i></b> 
	</p>
<br />
<br />
</span><span style=""background-color:#FFFFFF;font-family:arial, 宋体, sans-serif;line-height:24px;text-indent:30px;""></span> 
</div>",,17,"面颈部"
303,3,3,"/uploadfiles/image/20130911/20130911170201_0625w.jpg","红斑狼疮-手臂-高辐射",6,0,1,"<div style=""text-align:center;"">
	<span style=""background-color:#FFFFFF;font-family:arial, 宋体, sans-serif;line-height:24px;"">高辐射加剧了红斑狼疮的症状</span> 
</div>",,16,
304,3,2,"/uploadfiles/image/20131012/20131012154252_2307w.jpg","红斑狼疮-面颈部",7,0,1,"<div style=""text-align:center;"">
	紫红色丘疹，小斑块的急性盘状红斑狼疮<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b>图片来源：</b><a href=""http://www.derm101.com/""><b><i>http://www.Derm101.com</i></b></a><b><i> </i></b> 
	</p>
</div>",,17,"面颈部"
305,3,2,"/uploadfiles/image/20131012/20131012154052_2977w.jpg","红斑狼疮-掌跖",8,0,1,"<div style=""text-align:center;"">
	出血性斑严重的系统性红斑狼疮导致指尖梗死<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b>图片来源：</b><a href=""http://www.derm101.com/""><b><i>http://www.Derm101.com</i></b></a><b><i> </i></b> 
	</p>
</div>",,17,"掌跖"
